id,message_id,content,user_id,session_id,reply_to_message_id,created_at
1165,xYnnMG6MNTTHsCDHxfUWeedFl9lUVxO5,"[Yeah, I saw the same thing. I think the other thing we'll need to see about is what happens at 11:00. I'm not sure if it'll do anything since we're technically scheduled till 12:00, but I'm curious if it will cut us off. We may need to test this next week with a session scheduled 10:00-11:00, and then see if it ends us right at 11, or if we can keep going beyond.]",12,52,,2024-10-17 08:05:16.136973
1166,NlZwzy8p_iTfDO97p93KUwLP0vqSRx5K,"[Oh, interesting! ... but you were able to send a message right at 10:00?]",12,52,,2024-10-17 08:05:26.278404
1167,NlZwzy8p_iTfDO97p93KUwLP0vqSRx5K,"[Oh, interesting! ... but you were able to send me a message right at 10:00?]",12,52,,2024-10-17 08:05:39.101929
1168,BROpCMtN5JhmTRggRuyZzyxkhMQH09aK,[I've made a few more edits in that previous message.],12,52,,2024-10-17 08:05:49.714561
1169,lVvcY1NeshTqJtdK4qv-aMBaoail0akH,"[Yes, sure, we'll try to send more messages after 11:00 to check this!]",8,52,,2024-10-17 08:06:04.163154
1170,b9vgKIpQL2LrZUaEcmCxxV4aRUgndNn-,"[In the ""historique"", I only see 1 sentence, not different editions]",8,52,,2024-10-17 08:06:55.286919
1171,9o1cJqer3W6K2YWmhQcm1gOH84QzTvjk,"[Oh! I see that I can also see the history! I think my feedback on this would be that it would be helpful to highlight what's different between the edits. In this case, I made minor changes, so it's not immediately apparent.]",12,52,,2024-10-17 08:07:04.365000
1172,tfKAMbxID1LxSNp2IKL_xnO_b8SliZf6,"[Indeed, I don't notice what you changed. But still, I only see 1 edition",8,52,,2024-10-17 08:07:46.923454
1173,HtgMFo7yHWygGVcpH_5tWFCYGN3r9Na5,"[When I open the 'historique', I see four different sentences.]",12,52,,2024-10-17 08:07:48.946138
1174,tfKAMbxID1LxSNp2IKL_xnO_b8SliZf6,"[Indeed, I don't notice what you changed. But still, I only see 1 edition]",8,52,,2024-10-17 08:07:57.632952
1175,iNHwv7vd6mpNkYcuijbmP809XMOIaXa7,[I don't. I have taken a screenshot],8,52,,2024-10-17 08:08:16.550429
1176,rID4xaHvbrcehtRGpNYMrQrUkjLg49cW,"[Ah, but I only see one edition of the message you just modified. So maybe the edit history is available only to the sender.]",12,52,,2024-10-17 08:08:36.721089
1177,GnlKqLPHW6rVMZpP48-ssJacG-YeCmPg,"[I have refreshed, now I see the different editions]",8,52,,2024-10-17 08:09:06.723960
1178,tfKAMbxID1LxSNp2IKL_xnO_b8SliZf6,"[Indeed, I don't notice what you changed. But still, I only see 1 edition...]",8,52,,2024-10-17 08:09:23.818619
1179,tfKAMbxID1LxSNp2IKL_xnO_b8SliZf6,"[Indeed, I don't notice what you've changed! But still, I only see 1 edition...]",8,52,,2024-10-17 08:09:32.059686
1180,tfKAMbxID1LxSNp2IKL_xnO_b8SliZf6,"[Indeed, Iam not able to notice what you've changed! But still, I only see 1 edition...]",8,52,,2024-10-17 08:09:42.733463
1181,tfKAMbxID1LxSNp2IKL_xnO_b8SliZf6,"[Indeed, I am not able to notice what you've changed! But still, I only see 1 edition...]",8,52,,2024-10-17 08:09:48.104272
1182,H08-VP4GNh7sPI-aB5OhAD1k32DZTJTa,"[Oh yes, same here. After refresh, I can see the full edit history of that message.]",12,52,,2024-10-17 08:10:19.789921
1183,TeQFz4vWZzu5j6HPQ58QpRjtg8AXR8Vl,"[We will report this, as it is odd that it is not automatic]",8,52,,2024-10-17 08:10:45.775553
1184,CFpuvAXdACgWEmNZwVgaUJjwQqXcpAme,"[OK, I've also taken screenshots of all three cases – sender, recipient, recipient after refresh – so we can report that issue.]",12,52,,2024-10-17 08:11:17.298249
1185,Nl2cCYVzqgKxMqsXWWniVGXl7J-1YJVQ,"Comment ça va, Victoria? :)",12,52,,2024-10-17 08:11:44.379779
1186,I56LnrjHWTVDwIr1Zn5XxhRGg7LeTcUU,"Ca va bien, et toi? Comment se sont passés tes spectacles?",8,52,,2024-10-17 08:12:51.754030
1187,krEU1Y0u2lYQWWR48aKAPB94M2UjwK5Q,"[I went to Gitlab after sending that message – LL in a different window, with a different tab active – and I didn't get a notification or alert when you sent your message. After returning to the LL tab, I got an alert sound.]",12,52,,2024-10-17 08:14:18.842353
1188,wDZs9dmUkiYlr4z7wM0GqXzU7ctHngt4,"[Maybe, just like last time, the alerts are on later in the conversation. I think we didn't received any and then, after a couple of minutes, we started receiving them?]",8,52,,2024-10-17 08:15:42.709572
1189,6zpxLhFc1hVl4Ywp5S4oZfPGu8k5gPBO,"Les spectacles ce week-end sont passés très bien, merci! Mieux que j'eu pensé haha",12,52,,2024-10-17 08:15:43.852931
1190,wDZs9dmUkiYlr4z7wM0GqXzU7ctHngt4,"[Maybe, just like last time, the alerts are on later in the conversation. I think we didn't receive any and then, after a couple of minutes, we started receiving them?]",8,52,,2024-10-17 08:15:55.056653
1191,9uLqfM0xUzevSnFBZ_R57IVWe_Gsk2M0,[I'll go back to Gitlab to see if I still receive alerts],12,52,,2024-10-17 08:16:11.309430
1192,9fCKWiz-uxeQ0Io4q0C3XLjyw1iGqfvV,"Tu en as fait combien alors, ce week-end?",8,52,,2024-10-17 08:16:43.570619
1193,YWnWq5g6703UK743cFLrcHmaD5YmRxH2,"[Yup, I got an alert when you sent that. So it seems that the alerts are triggered by the first return to the chat after being away, and after that they play when the user goes away again.]",12,52,,2024-10-17 08:17:22.553740
1194,FgT5H_PGdWScPS322K-LMCBv2Ws03S33,"J'en ai trois – vendredi et samedi soirs, et dimanche après-midi. Tous vont supers! Pas grandes problèmes, pas grands fauts, pas lignes oubliés... haha",12,52,,2024-10-17 08:19:15.889832
1195,CXcnUAvPmZiEx7FnnnxyDOsL8yedquWI,C'est super alors! Tu as eu des bons retours des spectateurs?,8,52,,2024-10-17 08:19:52.956113
1196,iHVFGiNNgbaGIuFPCWSB1CVk78UjeBe8,"[Again, I made a mistake when I wanted to underline a part of your message, and now I cannot delete my underline...]",8,52,,2024-10-17 08:21:05.271918
1197,lj30NtPyhGPE55UTzfHJeouQRyLU44Ce,"Oui, les gens ont été très gentils et nous ont donné un très bon réponse",12,52,,2024-10-17 08:21:20.114996
1198,P5ZrBkLvBeGcb9R1B6NS-8NGwV6hWPf9,"[I wanted to underline only: pas grandes, because you have to add ""de"": pas de problème, pas de fautes, pas de lignes, ...]",8,52,,2024-10-17 08:21:30.178066
1199,c2rncioxxOBG-rsl4g_NJKy_Nx2rRyvi,"[OK, good note – thus far we've mentioned wanting to be able to edit comments, but indeed, needing to be able to edit underlines as well is useful.]",12,52,,2024-10-17 08:22:03.529266
1200,xFfLXlAbMqt8eW1xokAC7f00V-SyilCb,"[Now I am not able to comment on 'problèmes' because I've underlined it: 'problème' is masculine, so the adjective should be 'grands']",8,52,,2024-10-17 08:22:31.957727
1201,LwjxgMp0fnnyqz8UoB5VX-xyz9FxZJQ6,Tu as encore d'autres spectacles le week-end prochain?,8,52,,2024-10-17 08:23:14.372405
1202,nJpM8ww66-zQeUuLHcp_H2NyFoINyWha,"Tu n'as pas de semaine de congé prochainement, à l'unif, si?",8,52,,2024-10-17 08:23:30.089905
1203,FjIBH4DCn8rf1U83tJ9NRjKO3K10PUPz,"Parce que moi, après demain, j'ai 2 semaines de congé :)",8,52,,2024-10-17 08:23:39.579195
1204,WyqzA3fP_8WQ0u15Da-zFR0VthQA-MMp,"[OK. Side note (no pun intended) – the discussion seems to be shifting towards having a sidebar kind of feedback thread, like in Word/Google Docs, for comments and the like. We'd mentioned it before, and then Serge recently brought it up again. So we'll mention these points and hopefully that'll nudge them more towards that option, which I think would resolve those issues.]",12,52,,2024-10-17 08:24:39.922920
1205,Bs-5BTDIhF7gRLpp411HFLeDCJM4_pQJ,"[Yes, I agree, this would be a good idea. Easier for everyone]",8,52,,2024-10-17 08:25:28.230781
1206,KYfL9YRTQRKXNRrb3XkNg33SuriO1q98,"Pas de le week-end, mais ce soir (à Bruxelles) et le mardi et le mercredi prochain (à Malines)",12,52,,2024-10-17 08:25:38.105816
1207,VdHlyRMOw1nv1xZKfPkG32XDrwt_1A9z,Tu vas avoir une semaine bien chargée!,8,52,,2024-10-17 08:26:59.624871
1208,FSzYSzGFRjgVgRdgQHHUkYtxYzMI2KlP,"Oui, nos vacances sont la semaine de toussaint :) C'est quand je passerai quelques jours à Londres.",12,52,,2024-10-17 08:27:45.043534
1209,a058C-_4hE4ympn2l3lae6Ax0KjZCdJb,La semaine du 28 octobre ou du 4 novembre?,8,52,,2024-10-17 08:28:12.574311
1210,dsZN5ZLZlgY4A19QSKmIG9MOxUiIXmUk,"Moi aussi, je pars à Londres, la semaine prochaine :) J'y vais de lundi à vendredi avec ma soeur et mes cousins !",8,52,,2024-10-17 08:28:34.656000
1211,zBQMN0CtAqIhhcCQrJkYERaKW5yjx7D2,"Je ne serai donc pas disponible pour une discussion jeudi prochain, malheureusement :(",8,52,,2024-10-17 08:28:50.315838
1212,iu1AIre9gQpLJxoEWOMXeN2GcTVfP2HY,"Oui, et pour moi, c'est plus facile que pour les autres – quelqu'uns sont déjà au théâtre pour faire le scène et le tech. Puis nous avons le spectacle ce soir, et nous devons déconstruire le scène après-la.",12,52,,2024-10-17 08:29:56.089528
1213,Vg77Wsovx-hT2GuR95Y6fJJqoMnvB_co,"C'est vrai, la semaine du 28 octobre à 4 novembre.",12,52,,2024-10-17 08:31:01.489454
1214,BTpPpHKQLAGm9WVtWfUwM11pWHieqmb5,"Oui, j'imagine. C'est un sacré travail qui prend beaucoup de temps! Donc certains comédiens travaillent aussi pour le montage et démontage? Wouw!",8,52,,2024-10-17 08:31:02.416461
1215,4S1uQ-Eb11Fmi21a7Grnty_VXshvDhp7,"Juste après moi, alors :)",8,52,,2024-10-17 08:31:19.401343
1216,BTpPpHKQLAGm9WVtWfUwM11pWHieqmb5,"Oui, j'imagine. C'est un sacré travail qui prend beaucoup de temps! Donc certains comédiens travaillent aussi pour le montage et démontage? Waouw!",8,52,,2024-10-17 08:32:10.087490
1217,sR0K2aaqW9D36N-GzsgLXWKx45fte-Rh,"Oui, nous sommes une petite groupe, donc certains acteurs montent et faitent les costumes et les trucs, et tout le monde aident avec le démontage.",12,52,,2024-10-17 08:33:29.609129
1218,zXRx0_0SHhgdYcP8JJ2dO9cT6Wmgdqck,"Tu vas passer de temps avec ta sœur et tes cousins, c'est très joli!",12,52,,2024-10-17 08:34:13.695271
1219,0aqJnxwbfbmA-C-4i18aiDL2-jOwehxQ,Vous faites quoi ensemble?,12,52,,2024-10-17 08:34:27.611350
1220,MooELLvbxnuzaqYLjch0dQsoNp6RE8zn,Ah ok! Tout le monde met la main à la pâte 🤪,8,52,,2024-10-17 08:35:33.206859
1221,nMCvydo-XNRRE6DKP8Ygi_rhB9LavEDd,[It is a common phrase that means sth like 'roll up our sleeves and get the job done'],8,52,,2024-10-17 08:35:50.024681
1222,BziBqOC_OvyCIj56OALxvu4nqHQzoA6c,"Oui, je suis contente qu'on se retrouve avec eux!",8,52,,2024-10-17 08:36:02.684968
1223,0dMaOn8PsU_J0vX5CmtZbhUYwB67umCa,(Mon problème le plus difficile est avec le genre de noms...),12,52,,2024-10-17 08:36:05.684121
1224,Caiyo1LMGDF3hH8PWjUNzeGcU_guFleu,"On va visiter Londres. On a réservé une comédie musicale Mamma Mia ! Mais pour le reste, on verra sur place ce que l'on décidera :)",8,52,,2024-10-17 08:36:28.905589
1225,7yTgS4z6UJkYdapOLei65etYeaP_76YD,"J'ai aussi réservé mes tickets de train pour revenir en Belgique pour Noël en famille, pendant mes vacances de décembre.",8,52,,2024-10-17 08:37:10.566660
1226,8gDGlvEmYsb4hnZXu3hNRACqNA0_EDTc,"Mamma Mia, c'est un spectacle tellement amusant! Vous l'allez adorer!",12,52,,2024-10-17 08:37:43.369993
1227,gsEcJoOa3GGg8If-0lsb3FyNkRReNbwd,Prêtez-vous pour danser et chanter ;-),12,52,,2024-10-17 08:38:42.895825
1228,NhrLf09mDyzsToj2sZpq9b7hdHdXUFRX,"Oui, j'adore les films donc j'ai vraiment hâte!! Et je n'ai jamais été voir de comédie musicale, encore moins à Londres, donc je pense que ça sera impressionnant!",8,52,,2024-10-17 08:40:08.594126
1229,PikNJrMAFRd8WgLsXxVIkqY-Q4vCe1bz,"Je voulais te demander quelque chose, qui n'a rien à voir. Une fois, tu m'as dit que tu avais travaillé dans le domaine de l'informatique dans le passé?",8,52,,2024-10-17 08:40:31.192698
1230,JODNxgf6oJ8LPjjJpwqk4oVmGVLN2Ong,"[this time I kept the LL tab open when I went to Gitlab in another window, and I did not receive an alert when you sent a message]",12,52,,2024-10-17 08:40:51.267849
1231,RGDilInZvu4Eli55N7cXkqnG00Jc_0dK,"[Ok, so it's not what we thought - the alerts taking some time before appearing]",8,52,,2024-10-17 08:42:08.772991
1232,EKo5P65IKmjwpY42iUhikiThr_fqw10P,Jamais‽ Oh la la! haha tu dois voir beaucoup pendant tu es la-bas!,12,52,,2024-10-17 08:42:14.176472
1233,EKo5P65IKmjwpY42iUhikiThr_fqw10P,Jamais‽ Oh la la! haha tu en dois voir beaucoup pendant tu es la-bas!,12,52,,2024-10-17 08:42:29.382493
1234,yuMrUJZy6su0oogIp4m1ICiojxmBUb6I,[Do you often check our previous messages to see my comments/underlinings?],8,52,,2024-10-17 08:42:37.009465
1235,H57EC795-gI5Z0AGW3Cq7dHiv_BXuzgn,"[Yes, I make a note of the feedback and try to use it in subsequent messages. For the moment I'm not editing the messages because it'll delete all the feedback.]",12,52,,2024-10-17 08:43:49.032678
1236,te2Q2Vp9N8K7zhYuDYgiR4FiG6FIalAO,(Prêtez-vous... – I mean 'be ready to dance and sing!'),12,52,,2024-10-17 08:44:11.632249
1237,gtJJN6QC9hQMtV8eRjsHNsnNsUA9S80F,"[Ok, perfect! No worries!]",8,52,,2024-10-17 08:44:41.625935
1238,C1H1ysnrX0TbvZeLt5I2kDDI349nK0s1,"Préparez-vous à danser et chanter, alors :)",8,52,,2024-10-17 08:44:50.152266
1239,H57EC795-gI5Z0AGW3Cq7dHiv_BXuzgn,"[Yes, I make a note of the feedback and try to use it in subsequent messages. (That's how I noted that I have difficulty with the gender of nouns ;-) haha For the moment I'm not editing the messages because it'll delete all the feedback.]",12,52,,2024-10-17 08:44:59.112087
1240,-lkypcsMskzrMZiWm2NXOpL-ItKk_qh1,"Prêter = loan, lend",8,52,,2024-10-17 08:45:04.603784
1241,dMd0CJT2delqbcv3IjcDR7ALsB9gE5UT,"Ah ouais – prêt = ready, mais prêter = lend ... because that makes sense hahaha",12,52,,2024-10-17 08:45:36.996004
1242,L0Tzg-zmczH7thZcpTUnLOrXrWo2MY5o,"Ah oui, tu peux aussi dire : soyez prêts à danser et chanter ! Au lieu de ""préparez-vous"" :)",8,52,,2024-10-17 08:46:08.555216
1243,Cgr-d_ze0EE7l9cdfBk8mFaQhgtfPscC,"OK, bien noté :)",12,52,,2024-10-17 08:47:05.861405
1244,3DJJQ19StwVSRUda_c7YGkdQ_dkeS89E,"Je voulais te demander quelque chose, qui n'a rien à voir. Une fois, tu m'as dit que tu avais travaillé dans le domaine de l'informatique dans le passé?",8,52,,2024-10-17 08:47:13.516998
1245,vlKHQgTOXRHqwTKu-177Xa9j_VxqjQBB,Quel autre(s) musicale(s) comédie(s) voudrais-tu voir?,12,52,,2024-10-17 08:47:42.552954
1246,SWzeQj0EaqsVB6unoF5wriJd8poUkEpi,"Je ne sais pas trop, j'ai beaucoup aimé les films LaLaLand, Grease, mais à part ça, je n'en connais pas beaucoup. Je n'aime pas trop les Disney, comme Le Roi Lion.",8,52,,2024-10-17 08:48:50.497854
1247,QxI78jgJRLnX1DMESPqsCECT0uGHhpuQ,"Oui, un peu – quand je travaillais à Sint-Ignatius, j'étais le coordinateur ICT, mais c'était un très petit boulot, je n'ai pas fait beaucoup.",12,52,,2024-10-17 08:49:53.943175
1248,XFI83jdv9mUpiKU0A5SXPv_YY2VvLYEB,"Oh! Tu dois absolutement voir Le Roi Lion! C'est tellement magical! Et Aladdin, aussi – tellement bon.",12,52,,2024-10-17 08:51:12.351562
1249,SoJSopxc9ESjBfHZ3Wj7gdmgljbD0pIj,Le sens du spectacle est quelque autre que le film,12,52,,2024-10-17 08:51:59.610454
1250,-IE1aQL7Dq9mW4AcDWX7PUeO0F_fqSOK,Les poupets sont étonnant!,12,52,,2024-10-17 08:52:45.600090
1251,iWBVRyPkTQzd3b6Ea4QsHTQuSF_Vn7Ah,Ah ok! Je me demandais en quoi ça consistait !,8,52,,2024-10-17 08:52:47.273332
1252,s0XvEfkP2AQdcNxGIbPKNALF1Xb0WRy2,"Oui, il faudrait que j'essaie !!!",8,52,,2024-10-17 08:53:31.234982
1253,HyLN84tbZ6knaJ2JnAhvTeen34V01bWG,Je vais le noter 😁,8,52,,2024-10-17 08:53:39.119757
1254,DJeB25ooa3tdHX0MXsYUiYjfFyM_c4nJ,(the puppets (in the Lion King) are amazing),12,52,,2024-10-17 08:54:22.098649
1255,VteMgzeIX_Fub5Brcz1BmuzHOxVAcfsK,Je me demandais pour ton job en informatique ahaha,8,52,,2024-10-17 08:55:17.170641
1256,aj6gWkI5IyZm8JwEbGgGDN9bwnsIQ2iU,Je peux aussi proposer Les Misèrables – c'est un de mes comédies musicales préférés,12,52,,2024-10-17 08:55:21.075169
1257,AZde7hZ_MynX5-W3z5uho2oqU_nrsYFc,Je pense qu'on dit les marionnettes? Pour les poupées dans un spectacle?,8,52,,2024-10-17 08:55:28.586576
1258,-Rgn2aYBwrK4HwW8T8kWc46lrgEWmv-T,"Tu en as vu beaucoup toi, alors!!",8,52,,2024-10-17 08:56:06.102907
1259,yEJchuOHDm_QJSjejjxiUvfG2aDPznGj,"[quickly, and then I'll go back to French – for ICT, I had to deal with user accounts in Google, with the admin system for school management, the setup of the computers in the computer lab, and things like that, but not too much as far as programming or development or anything of that sort]",12,52,,2024-10-17 08:57:00.191762
1260,paPQ-N5U2Dx2m7Tj4gVvXV8wM5RVrg9G,"(Are 'marionnettes' in French a specific type of puppet, as in English? Or does it mean puppet of any kind?)",12,52,,2024-10-17 08:57:30.144949
1261,J_bgKKxYduTi4ylnOeP3J-UL8TaslLd4,"[Oh waouw! That sounds difficult for me ahaha, that's why you're so good with Gitlab explanations and formulations ahaha]",8,52,,2024-10-17 08:57:40.023727
1262,G3OIIWV-nadFZtSWQyz7EfX8gJMPfbZE,"Normalement, une marionnette, c'est une poupée que l'on fait bouger avec sa main.",8,52,,2024-10-17 08:58:09.381375
1263,sCPPoyS7izYtH8JLC--vLuItc3DPc8Sm,Mais peut-être que je ne connais pas le mot pour les comédies musicales !,8,52,,2024-10-17 08:58:23.152229
1264,wkGmdIslXOy7r3xRAaDD4Tic3ibaRsD-,"[Yeah, I had to deal with students and teachers having problems with this and that, 'why doesn't my account work' 'how do I print something' yadda yadda haha lots of troubleshooting stuff]",12,52,,2024-10-17 08:58:23.762610
1265,i4UYVFI2YHejv6EFGsIl8XeLmqz_ry7K,"À Bruxelles, il y a un théâtre avec les marionnettes, oui?",12,52,,2024-10-17 08:58:57.754802
1266,TAe26iMoeu3UfQqMpN0aoTTzi0eiy2pn,Mais ce n'est pas le même type de 'puppet' pour Le Roi Lion,12,52,,2024-10-17 08:59:23.776420
1267,xfh0j0GVsPct-gjx7xBD0q1xb1CVA1SW,"[Yes, I see! We have that kind of problems all the time in my current school 😅]",8,52,,2024-10-17 08:59:27.759997
1268,rVdlkdy82zkQvQqnaSGEf8r2JWIzAOve,"[It's super frustrating, I'm sure!]",12,52,,2024-10-17 08:59:40.506099
1269,ljruL3hzX8GJDSipuBQVPh27hDoAV-i0,"Ah oui, ok. Je ne sais pas comment cela s'appelle pour les comédies musicales ahaha",8,52,,2024-10-17 08:59:51.087236
1270,uVART28WnyRSnJBuXMjPyZmEMQwh8kgJ,"Tu crois que c'est ""grave"" si on fait une pause de 2 semaines avant notre prochaine conversation?",8,52,,2024-10-17 09:00:07.449422
1271,IMvDXv8VU07YCuQIJnoElu-S2nVcvacC,"Comme la semaine prochaine, je suis à Londres, et toi la semaine d'après.",8,52,,2024-10-17 09:00:18.236427
1272,5PI21h5Wi30NUHcprzoogkq8R93Xfock,[Test - sending a message after 11 :p],8,52,,2024-10-17 09:01:22.121586
1273,zlc31wifsGWoMexvfYQjR3n0AeiB7epg,"Non, pas grave :) Oui, exactement – donc la semaine du 4 novembre?",12,52,,2024-10-17 09:01:24.278487
1274,4kYErlhYPMzQjuaOmuMlJkogFZhCWSGx,[Everything stll works!],8,52,,2024-10-17 09:01:29.584664
1275,slhuD2Rsu_xkhOgDHkKvEY8nYHuJ475h,"Oui, par exemple le jeudi, comme d'habitude. Donc le 7 novembre, à 10h pour toi?",8,52,,2024-10-17 09:01:45.683249
1276,4kYErlhYPMzQjuaOmuMlJkogFZhCWSGx,[Everything still works!],8,52,,2024-10-17 09:01:54.548325
1277,2a5j4IoL83-8UjsUdFHdkgyHB_eZXZ9v,"[Yeah, I thought it might, since our session was technically scheduled until 12:00. The real test will be next time – I'll schedule in Cal.com for the 7th at 10:00, and then we'll see what happens at 11:00.]",12,52,,2024-10-17 09:02:45.968134
1278,n4DAxjwQevEyUKHlws59EO59BrjkDD_Z,[Can you update the location in your cal.com availability?],12,52,,2024-10-17 09:03:04.857562
1279,kFypZ4vT_Hexg9zq5Gx73B9cLWFrhuw8,[How come it was scheduled until 12:00?],8,52,,2024-10-17 09:03:13.846800
1280,kMvOV_tkKYseF0TBIl6lRnMtVgPM4fTY,"[For some reason, your availability only started at 11:00. I'm not sure if this was because I had already booked with you at 10:00 (the one that didn't show up in the LL dashboard) or if it was a time zone thing (since 10:00 your time is 11:00 here)]",12,52,,2024-10-17 09:04:12.227821
1281,In1RaRqj25wGW1be1BX0aevcQ7NthfGf,[Can you tell me where are the explanations for the location? I can't find them anymore?],8,52,,2024-10-17 09:04:25.189611
1282,LXbHLpZbQH2q9l2rBucjcjwKbDe0xikp,[I sent you a link by email :)],12,52,,2024-10-17 09:04:41.889378
1283,WWrv-23IuLtYXOp9lCki04cPIWv6vJUl,Merci beaucoup!!,8,52,,2024-10-17 09:04:55.971138
1284,HVw57cHGN6QV3ZvKFUvDoAzytNN6dNE-,de rien :),12,52,,2024-10-17 09:05:03.523640
1285,PKLnaJRm39MXaVhBe4T7Dxg_OTPoSOwe,"[I'll also try to schedule with you with my other account, as Brieuc asked]",12,52,,2024-10-17 09:05:29.661296
1286,Skoe7Arb7Qn7rdXw7pprMVSasJLDk0RN,"[Ok, perfect!]",8,52,,2024-10-17 09:05:45.221813
1287,Lsr9mrcRfd_ux2kQSMMjwNgp08xRbDO-,"À bientôt, alors :) On se tient au courant par email !",8,52,,2024-10-17 09:06:29.094197
1288,PJZwrE5tt9pyBhu2IxDB-2nqkZ5ce1Lw,OK! Bonne semaine et bon voyage à Londres!,12,52,,2024-10-17 09:07:00.693188
1289,65AAdIXhIlzNrFH_wobMekKjpQR86S6h,J'ai bien reçu ton email. Je m'en occupe maintenant! Mercii! À toi aussi :),8,52,,2024-10-17 09:09:04.356559
1290,iezftptZDTMjEqspzXnlxNvss8hQ73fB,Bonjour. Comment ça va?,1,56,,2024-10-21 09:16:42.899712
1291,yPeGZVRRlO0PYK08xGZF_ipR9ngdhBKR,Voici ce que ça donnerait,4,8,,2024-10-23 07:58:43.475760
1292,MkpsLq-pRV-o-D88EHovYFF9ncxKfY-l,Bonjour Tyler !,8,54,,2024-11-07 09:00:54.521204
1293,BINfzuJcdtgNyEITzNxKNODGeqxX0iu-,"Coucou, Victoria! Ça va?",12,54,,2024-11-07 09:01:18.115156
1294,8jggD3g2cK1Aj8nOqn-2x46iRK3KYv63,"Ca va bien, et toi ?",8,54,,2024-11-07 09:02:23.126731
1295,7UhIuhEQFT_YCimdx6zpN5fNRISF2Tt2,"Ça va, merci :) Je me sens un peu fatigué, mais c'est ce temps d'année haha",12,54,,2024-11-07 09:03:23.395719
1296,A2Q4ZoiwTELSPbzY38qIV5XNaa9eMZBm,"Oui, je comprends. La météo n'aide pas. Je déteste quand il fait noir aussi tôt.",8,54,,2024-11-07 09:03:49.812207
1297,27wQXBSxmqtXuu31B9Vn70U6xl6LpWFu,"À 4 heures, j'ai l'impression qu'il est minuit 😅",8,54,,2024-11-07 09:04:00.395911
1298,FKhVAANFeoL12lpTSXNy67cQtpbAI29f,"Oh, je l'aime bien – specialement en hiver, avec les lumieres et des niege.... très beau!",12,54,,2024-11-07 09:05:07.517184
1299,64xaQbwODirIaOJPxDnASmfC9E9f76qX,"Oui, j'aime aussi quand il y a de la neige, mais cela n'arrive plus souvent.",8,54,,2024-11-07 09:06:10.073776
1300,SeAX80VvFX7Z8feaPS4hAupbDG4cTluS,"J'adore la période  de Noël, mais à part ça, je n'aime pas novembre/décembre/janvier/février. Ahahah, je trouve ça déprimant",8,54,,2024-11-07 09:06:33.178265
1301,yvLD6WCcMtsdnPGsGCiyaeiX4kcqe88C,"haha oui, je te comprends, la magique est perdu sans la niege haha",12,54,,2024-11-07 09:07:29.461471
1302,of1eksEgL7Wg9S0RCqWk94Hb7VzAKgQ5,Tout à fait !,8,54,,2024-11-07 09:07:52.281075
1303,o_B1QWafS-ivJ6qqTgK4vaVBLk5n_LYp,Comment s'est passé ton voyage à Londres ?,8,54,,2024-11-07 09:07:57.824184
1304,7NQ7q_ETSWM8rTkgjuPFN9mIJi-kBaUD,"C'était magnifique! Mais très cher... j'ai oublié comment cher Londres est! Trois jours et €300, sans hôtel. Sheesh!",12,54,,2024-11-07 09:09:22.628096
1305,308sMmdzXws3o_NXbs74UN7Y7Nxvfsdm,"Ohlala!!! Mais oui, je trouve aussi. Tout est cher: pour manger, pour se déplacer, ... J'ai de la chance de pouvoir y aller sans dormir sur place, et toi tu as aussi eu de la chance de ne pas payer de logement.",8,54,,2024-11-07 09:11:00.460220
1306,S9cSSFLAPO3Q4xjXINxfwbxM2vVHGf4O,"Mais je et mes amis avons passé un jour à Greenwich, à l'observatoire et le musée, et j'ai visité pour le premiere fois le musée d'histoire naturelle et le musée de science. J'ai vu aussi un spectacle avec mon ami, 'Juno and the Paycock'.",12,54,,2024-11-07 09:11:56.000263
1307,sqRoaW8tTY_U6cOe_ewkkBcCWbaBKZqy,C'était drôle mais aussi triste.,12,54,,2024-11-07 09:12:19.158128
1308,yvLD6WCcMtsdnPGsGCiyaeiX4kcqe88C,"haha oui, je te comprends, la magique est perdue sans la niege haha",12,54,,2024-11-07 09:13:24.843404
1309,yvLD6WCcMtsdnPGsGCiyaeiX4kcqe88C,"haha oui, je te comprends, la magie est perdue sans la niege haha",12,54,,2024-11-07 09:13:33.402510
1310,qRsjA5EnnSJRd4kkcn3-Owv1Q2I-ysno,"Oh, je suis aussi allée au musée d'histoire naturelle !",8,54,,2024-11-07 09:13:58.872729
1311,7NQ7q_ETSWM8rTkgjuPFN9mIJi-kBaUD,"C'était magnifique! Mais très cher... j'ai oublié à quel point Londres est cher! Trois jours et €300, sans hôtel. Sheesh!",12,54,,2024-11-07 09:14:03.814686
1312,7NQ7q_ETSWM8rTkgjuPFN9mIJi-kBaUD,"! Trois jours et €300, sans hôtel. Sheesh!",12,54,,2024-11-07 09:14:08.589243
1313,VqM8r17V08zmbLvRzapRmHR0ZUjXjANT,"Mais j'y ai été alors que les vacances scolaires avaient commencé ici, en Angleterre. Donc c'était bondé, avec des enfants partout ! Beaucoup trop de monde à mon goût ahah",8,54,,2024-11-07 09:14:29.761211
1314,t2NXQCzmcoORL5Ja6pM5OVX7gUKxIoT7,Je ne connais pas la pièce ! C'était à Covent Garden ?,8,54,,2024-11-07 09:14:38.398261
